11
4 4 3
94 58 282 133
94 59 21 114
94 60 42 137
94 61 172 144
94 62 61 143
94 63 0 100
94 64 15 216
94 65 179 117
94 66 315 103
94 67 123 183
94 68 333 69
94 69 144 122
94 70 154 92
94 71 26 111
94 72 124 211
94 73 34 211
94 74 287 76
94 75 0 113
94 76 241 160
94 77 202 131
94 78 78 75
94 79 74 94
94 80 0 237
94 81 0 192
94 82 0 265
94 83 192 145
94 84 136 189
94 85 0 199
94 86 61 126
94 87 108 147
94 88 205 161
94 89 10 68
94 90 56 111
94 91 88 194
94 92 31 97
94 93 81 157
94 95 234 112
94 96 65 149
94 97 231 187
94 98 283 77
94 99 141 183
95 0 0 252
95 1 160 187
95 2 137 143
95 3 23 136
95 4 199 90
95 5 0 63
95 6 118 125
95 7 198 172
95 8 126 173
95 9 135 122
95 10 4 194
95 11 93 114
95 12 321 66
95 13 221 75
95 14 291 94
95 15 252 46
95 16 0 110
95 17 0 241
95 18 269 116
95 19 107 138
95 20 93 65
95 21 347 73
95 22 0 123
95 23 0 32
95 24 59 229
95 25 46 88
95 26 126 192
95 27 105 68
95 28 138 140
95 29 246 85
95 30 0 91
95 31 25 131
95 32 320 50
95 33 177 121
95 34 0 159
95 35 258 146
95 36 79 93
95 37 276 73
95 38 121 47
95 39 50 131
95 40 10 148
95 41 129 178
95 42 253 161
95 43 164 120
95 44 173 173
95 45 211 174
95 46 125 167
95 47 241 61
95 48 249 77
95 49 0 146
95 50 192 66
95 51 177 127
95 52 0 28
95 53 219 187
95 54 191 211
95 55 0 177
95 56 201 186
95 57 229 176
95 58 187 76
95 59 303 72
95 60 74 137
95 61 147 52
95 62 25 61
95 63 237 57
95 64 197 108
95 65 0 151
95 66 287 118
95 67 100 169
95 68 128 173
95 69 0 32
95 70 162 81
95 71 75 166
95 72 126 181
95 73 0 211
95 74 201 81
95 75 124 175
95 76 303 65
95 77 119 137
95 78 248 54
95 79 79 18
95 80 95 131
95 81 218 207
95 82 0 236
95 83 219 132
95 84 0 78
95 85 111 184
95 86 238 148
95 87 0 38
95 88 0 153
95 89 0 174
95 90 13 69
95 91 0 196
95 92 48 83
95 93 0 57
95 94 24 112
95 96 56 79
95 97 73 75
95 98 155 138
95 99 66 198
96 0 166 174
96 1 117 263
96 2 189 77
96 3 120 117
96 4 130 138
96 5 98 131
96 6 136 169
96 7 52 244
96 8 0 140
96 9 0 194
96 10 66 208
96 11 24 76
96 12 241 145
96 13 108 130
96 14 229 19
96 15 0 125
96 16 31 89
96 17 45 246
96 18 257 40
96 19 0 182
96 20 0 52
96 21 228 145
96 22 90 74
96 23 171 47
96 24 57 219
96 25 11 26
96 26 159 113
96 27 126 14
96 28 54 75
96 29 0 163
96 30 128 13
96 31 4 68
96 32 139 106
96 33 0 115
96 34 215 115
96 35 286 73
96 36 100 142
96 37 171 37
96 38 164 63
96 39 232 178
96 40 78 220
96 41 129 194
96 42 0 161
96 43 40 77
96 44 82 106
96 45 184 167
96 46 244 113
96 47 134 33
96 48 0 145
96 49 210 199
96 50 152 119
96 51 88 203
96 52 320 106
96 53 280 146
96 54 257 160
96 55 126 142
96 56 314 110
96 57 229 101
96 58 0 154
96 59 173 36
96 60 0 84
96 61 286 124
96 62 246 137
96 63 0 48
96 64 215 93
96 65 155 224
96 66 0 87
96 67 328 100
96 68 98 187
96 69 303 47
96 70 136 157
96 71 113 142
96 72 0 105
96 73 103 145
96 74 0 153
96 75 223 155
96 76 362 37
96 77 0 88
96 78 176 75
96 79 0 88
96 80 276 108
96 81 235 149
96 82 101 158
96 83 185 72
96 84 218 89
96 85 0 113
96 86 188 223
96 87 131 95
96 88 46 90
96 89 56 216
96 90 44 148
96 91 124 131
96 92 210 60
96 93 0 47
96 94 71 149
96 95 212 79
96 97 175 106
96 98 0 202
96 99 16 140
97 0 0 270
97 1 176 229
97 2 86 183
97 3 346 78
97 4 86 36
97 5 0 130
97 6 179 199
97 7 153 222
97 8 71 235
97 9 198 176
97 10 112 269
97 11 0 171
97 12 8 102
97 13 134 37
97 14 161 125
97 15 279 87
97 16 204 62
97 17 6 316
97 18 0 124
97 19 37 211
97 20 0 126
97 21 0 73
97 22 60 175
97 23 258 80
97 24 23 301
97 25 137 129
97 26 24 200
97 27 229 92
97 28 38 181
97 29 137 130
97 30 170 112
97 31 298 116
97 32 335 33
97 33 150 57
97 34 0 215
97 35 226 178
97 36 77 166
97 37 149 72
97 38 307 45
97 39 113 204
97 40 0 201
97 41 44 253
97 42 26 234
97 43 12 175
97 44 0 212
97 45 0 245
97 46 42 217
97 47 0 111
97 48 189 65
97 49 104 216
97 50 37 140
97 51 171 173
97 52 56 76
97 53 0 245
97 54 0 264
97 55 144 238
97 56 130 212
97 57 146 204
97 58 87 102
97 59 0 124
97 60 43 187
97 61 186 62
97 62 73 75
97 63 21 117
97 64 339 57
97 65 46 203
97 66 145 179
97 67 128 206
97 68 140 248
97 69 261 80
97 70 79 135
97 71 99 232
97 72 165 206
97 73 171 250
97 74 178 142
97 75 158 243
97 76 209 69
97 77 159 189
97 78 0 126
97 79 0 93
97 80 273 76
97 81 35 254
97 82 121 254
97 83 217 177
97 84 272 23
97 85 0 218
97 86 135 195
97 87 0 40
97 88 118 196
97 89 0 247
97 90 0 113
97 91 42 237
97 92 255 144
97 93 0 59
97 94 63 187
97 95 184 75
97 96 0 106
97 98 173 201
97 99 160 245
98 0 8 350
98 1 0 85
98 2 44 231
98 3 17 272
98 4 177 194
98 5 289 75
98 6 0 60
98 7 228 54
98 8 190 205
98 9 146 37
98 10 0 139
98 11 5 184
98 12 0 104
98 13 0 178
98 14 0 208
98 15 228 115
98 16 129 247
98 17 35 187
98 18 160 242
98 19 0 56
98 20 87 156
98 21 0 144
98 22 0 200
98 23 8 162
98 24 155 205
98 25 72 195
98 26 72 307
98 27 51 196
98 28 146 229
98 29 349 78
98 30 0 214
98 31 40 265
98 32 198 167
98 33 136 255
98 34 0 213
98 35 129 244
98 36 356 64
98 37 29 208
98 38 109 185
98 39 286 52
98 40 0 37
98 41 31 129
98 42 252 148
98 43 0 191
98 44 108 257
98 45 137 166
98 46 93 232
98 47 99 170
98 48 197 155
98 49 0 35
98 50 296 82
98 51 74 57
98 52 122 125
98 53 124 228
98 54 0 259
98 55 0 210
98 56 63 283
98 57 51 274
98 58 11 112
98 59 235 174
98 60 0 211
98 61 187 142
98 62 93 133
98 63 22 156
98 64 122 245
98 65 226 42
98 66 166 177
98 67 32 256
98 68 0 130
98 69 108 162
98 70 155 68
98 71 0 188
98 72 90 281
98 73 48 287
98 74 0 59
98 75 34 189
98 76 12 201
98 77 101 206
98 78 181 129
98 79 171 121
98 80 36 267
98 81 142 269
98 82 27 337
98 83 0 216
98 84 142 211
98 85 147 272
98 86 64 55
98 87 133 161
98 88 133 234
98 89 205 71
98 90 179 92
98 91 152 270
98 92 44 163
98 93 217 194
98 94 118 77
98 95 259 138
98 96 0 202
98 97 103 201
98 99 77 260
99 0 70 112
99 1 33 341
99 2 302 63
99 3 180 247
99 4 15 276
99 5 0 217
99 6 0 203
99 7 64 313
99 8 90 64
99 9 0 272
99 10 0 178
99 11 0 85
99 12 14 255
99 13 16 265
99 14 180 122
99 15 99 239
99 16 79 223
99 17 152 187
99 18 92 140
99 19 206 213
99 20 165 133
99 21 0 271
99 22 30 74
99 23 96 172
99 24 15 141
99 25 123 117
99 26 0 122
99 27 64 154
99 28 0 66
99 29 0 261
99 30 267 137
99 31 23 173
99 32 102 239
99 33 69 251
99 34 52 47
99 35 342 76
99 36 23 198
99 37 99 177
99 38 114 201
99 39 0 213
99 40 0 291
99 41 165 172
99 42 119 130
99 43 279 79
99 44 0 42
99 45 204 119
99 46 0 31
99 47 103 139
99 48 0 274
99 49 67 239
99 50 0 192
99 51 29 290
99 52 183 224
99 53 0 42
99 54 197 27
99 55 137 59
99 56 263 72
99 57 217 71
99 58 0 268
99 59 156 126
99 60 180 61
99 61 4 250
99 62 57 259
99 63 268 141
99 64 87 228
99 65 57 297
99 66 20 86
99 67 181 50
99 68 175 165
99 69 0 173
99 70 75 249
99 71 94 82
99 72 154 77
99 73 364 34
99 74 0 237
99 75 203 90
99 76 242 177
99 77 342 62
99 78 150 153
99 79 0 195
99 80 30 238
99 81 149 10
99 82 195 106
99 83 0 69
99 84 0 229
99 85 159 50
99 86 111 303
99 87 10 227
99 88 188 50
99 89 89 232
99 90 133 253
99 91 0 24
99 92 91 116
99 93 86 186
99 94 83 183
99 95 59 198
99 96 188 140
99 97 79 245
99 98 0 260
120 14280 1
0 1 3 425
0 2 202 219
0 3 0 177
0 4 51 122
0 5 154 248
0 6 81 320
0 7 129 284
0 8 0 305
0 9 121 266
0 10 82 298
0 11 0 238
0 12 0 333
0 13 0 317
0 14 0 292
0 15 202 199
0 16 66 260
0 17 0 164
0 18 80 270
0 19 105 250
0 20 89 270
0 21 170 180
0 22 45 307
0 23 0 233
0 24 38 381
0 25 147 150
0 26 0 232
0 27 133 252
0 28 210 97
0 29 196 125
0 30 256 143
0 31 42 375
0 32 122 281
0 33 100 208
0 34 0 239
0 35 76 244
0 36 79 76
0 37 352 61
0 38 103 167
0 39 183 196
0 40 273 122
0 41 41 193
0 42 101 270
0 43 201 165
0 44 12 239
0 45 266 131
0 46 6 392
0 47 0 237
0 48 114 302
0 49 103 266
0 50 0 292
0 51 172 251
0 52 0 192
0 53 125 250
0 54 126 299
0 55 0 289
0 56 87 288
0 57 150 228
0 58 44 63
0 59 0 271
0 60 83 185
0 61 51 316
0 62 231 97
0 63 75 93
0 64 63 315
0 65 0 128
0 66 0 252
0 67 163 240
0 68 181 140
0 69 122 253
0 70 19 346
0 71 68 155
0 72 62 323
0 73 137 243
0 74 43 379
0 75 5 345
0 76 13 337
0 77 155 128
0 78 133 220
0 79 0 128
0 80 62 296
0 81 270 128
0 82 10 316
0 83 5 256
0 84 67 296
0 85 102 253
0 86 0 308
0 87 170 206
0 88 69 336
0 89 0 101
0 90 36 293
0 91 118 239
0 92 0 289
0 93 77 271
0 94 122 259
0 95 79 322
0 96 127 57
0 97 32 228
0 98 163 210
0 99 57 246
0 100 143 267
0 101 123 253
0 102 54 250
0 103 129 248
0 104 201 165
0 105 125 296
0 106 70 310
0 107 0 262
0 108 28 314
0 109 3 182
0 110 35 257
0 111 80 74
0 112 31 284
0 113 15 253
0 114 158 212
0 115 0 253
0 116 144 235
0 117 52 295
0 118 200 90
0 119 0 198
1 0 0 425
1 2 57 297
1 3 0 324
1 4 86 330
1 5 73 213
1 6 0 118
1 7 247 151
1 8 90 121
1 9 170 241
1 10 0 141
1 11 120 245
1 12 217 92
1 13 81 108
1 14 142 235
1 15 139 247
1 16 180 225
1 17 122 281
1 18 9 155
1 19 163 185
1 20 0 289
1 21 23 292
1 22 265 123
1 23 11 257
1 24 332 50
1 25 13 312
1 26 0 226
1 27 129 284
1 28 8 358
1 29 85 315
1 30 43 336
1 31 336 64
1 32 86 212
1 33 100 289
1 34 63 300
1 35 38 258
1 36 55 356
1 37 37 373
1 38 76 258
1 39 25 266
1 40 57 316
1 41 31 295
1 42 25 222
1 43 8 260
1 44 94 188
1 45 72 306
1 46 193 42
1 47 133 219
1 48 134 127
1 49 143 207
1 50 152 229
1 51 114 199
1 52 124 241
1 53 48 279
1 54 184 168
1 55 0 155
1 56 138 137
1 57 96 204
1 58 28 364
1 59 71 284
1 60 137 241
1 61 47 134
1 62 0 337
1 63 0 335
1 64 12 155
1 65 51 311
1 66 143 173
1 67 45 213
1 68 93 303
1 69 86 216
1 70 0 94
1 71 23 277
1 72 254 140
1 73 113 205
1 74 147 51
1 75 0 85
1 76 161 96
1 77 0 308
1 78 141 232
1 79 97 319
1 80 92 171
1 81 78 328
1 82 188 116
1 83 0 177
1 84 24 139
1 85 0 211
1 86 132 177
1 87 28 261
1 88 170 110
1 89 49 359
1 90 212 144
1 91 0 233
1 92 126 239
1 93 134 263
1 94 0 278
1 95 121 102
1 96 0 380
1 97 0 201
1 98 110 299
1 99 28 234
1 100 137 251
1 101 11 213
1 102 39 274
1 103 157 200
1 104 0 301
1 105 227 132
1 106 230 115
1 107 45 194
1 108 274 113
1 109 23 255
1 110 158 189
1 111 0 352
1 112 71 196
1 113 29 232
1 114 0 213
1 115 75 284
1 116 76 203
1 117 99 140
1 118 61 353
1 119 0 263
2 0 47 219
2 1 21 297
2 3 113 271
2 4 47 99
2 5 300 85
2 6 0 179
2 7 7 152
2 8 132 211
2 9 0 62
2 10 0 234
2 11 39 262
2 12 80 215
2 13 0 206
2 14 0 83
2 15 22 78
2 16 105 269
2 17 0 81
2 18 71 180
2 19 103 208
2 20 38 327
2 21 22 244
2 22 8 225
2 23 66 40
2 24 59 272
2 25 171 72
2 26 116 235
2 27 0 33
2 28 110 122
2 29 23 107
2 30 120 250
2 31 139 275
2 32 25 281
2 33 41 270
2 34 299 22
2 35 306 40
2 36 0 198
2 37 44 159
2 38 28 152
2 39 95 55
2 40 114 109
2 41 148 30
2 42 0 278
2 43 261 149
2 44 128 184
2 45 0 105
2 46 23 283
2 47 41 234
2 48 17 219
2 49 197 90
2 50 299 86
2 51 16 103
2 52 183 104
2 53 82 302
2 54 252 130
2 55 0 236
2 56 10 179
2 57 94 191
2 58 204 188
2 59 222 53
2 60 0 166
2 61 0 163
2 62 118 131
2 63 52 182
2 64 0 273
2 65 49 105
2 66 173 171
2 67 172 231
2 68 0 206
2 69 30 252
2 70 145 203
2 71 72 182
2 72 3 270
2 73 240 99
2 74 175 246
2 75 197 214
2 76 0 246
2 77 0 109
2 78 0 77
2 79 0 213
2 80 13 126
2 81 0 93
2 82 179 184
2 83 154 136
2 84 139 162
2 85 18 247
2 86 138 282
2 87 321 50
2 88 53 261
2 89 0 118
2 90 74 156
2 91 0 252
2 92 346 79
2 93 0 55
2 94 113 310
2 95 0 214
2 96 54 214
2 97 30 129
2 98 270 9
2 99 26 63
2 100 71 297
2 101 98 249
2 102 169 33
2 103 15 103
2 104 0 59
2 105 25 210
2 106 0 203
2 107 222 104
2 108 101 193
2 109 0 92
2 110 0 227
2 111 117 160
2 112 0 270
2 113 310 65
2 114 156 143
2 115 22 34
2 116 207 110
2 117 58 226
2 118 40 213
2 119 0 233
3 0 150 177
3 1 0 324
3 2 133 271
3 4 231 194
3 5 182 239
3 6 115 258
3 7 0 229
3 8 0 211
3 9 66 282
3 10 74 184
3 11 220 84
3 12 124 246
3 13 103 231
3 14 72 305
3 15 191 203
3 16 39 108
3 17 193 191
3 18 25 189
3 19 127 143
3 20 79 94
3 21 347 35
3 22 65 203
3 23 29 258
3 24 69 275
3 25 20 209
3 26 120 98
3 27 57 295
3 28 181 196
3 29 0 175
3 30 201 34
3 31 0 263
3 32 0 127
3 33 203 40
3 34 111 293
3 35 37 271
3 36 179 109
3 37 209 171
3 38 75 124
3 39 113 220
3 40 228 174
3 41 75 243
3 42 0 115
3 43 0 126
3 44 191 150
3 45 35 172
3 46 135 284
3 47 217 105
3 48 117 201
3 49 143 258
3 50 15 301
3 51 135 229
3 52 126 177
3 53 192 76
3 54 102 269
3 55 103 170
3 56 150 213
3 57 170 132
3 58 259 129
3 59 0 314
3 60 295 119
3 61 34 265
3 62 0 166
3 63 196 108
3 64 0 178
3 65 151 174
3 66 249 176
3 67 9 112
3 68 16 66
3 69 273 111
3 70 0 276
3 71 196 91
3 72 32 191
3 73 123 223
3 74 74 292
3 75 0 266
3 76 114 229
3 77 93 169
3 78 0 218
3 79 96 63
3 80 73 268
3 81 0 199
3 82 0 248
3 83 166 208
3 84 0 238
3 85 210 114
3 86 0 163
3 87 0 228
3 88 56 216
3 89 0 202
3 90 97 239
3 91 0 93
3 92 19 304
3 93 14 301
3 94 256 85
3 95 121 232
3 96 257 121
3 97 79 184
3 98 47 264
3 99 0 254
3 100 71 99
3 101 0 113
3 102 92 287
3 103 108 226
3 104 17 216
3 105 115 199
3 106 189 224
3 107 63 241
3 108 91 238
3 109 67 183
3 110 154 135
3 111 159 147
3 112 0 138
3 113 162 261
3 114 136 159
3 115 64 296
3 116 177 206
3 117 143 185
3 118 323 90
3 119 25 63
4 0 0 122
4 1 0 330
4 2 16 99
4 3 88 194
4 5 274 131
4 6 155 216
4 7 79 180
4 8 126 219
4 9 0 144
4 10 89 226
4 11 51 212
4 12 47 239
4 13 73 224
4 14 228 170
4 15 0 85
4 16 26 227
4 17 178 49
4 18 65 183
4 19 207 185
4 20 147 268
4 21 237 175
4 22 100 227
4 23 171 111
4 24 19 293
4 25 262 28
4 26 0 192
4 27 88 131
4 28 49 29
4 29 306 22
4 30 99 167
4 31 0 291
4 32 0 244
4 33 44 205
4 34 41 120
4 35 0 122
4 36 234 103
4 37 0 61
4 38 0 100
4 39 350 76
4 40 128 22
4 41 127 71
4 42 109 236
4 43 258 97
4 44 25 165
4 45 0 29
4 46 21 305
4 47 106 194
4 48 179 221
4 49 9 148
4 50 200 170
4 51 188 139
4 52 158 90
4 53 6 244
4 54 78 185
4 55 0 222
4 56 232 194
4 57 0 162
4 58 234 91
4 59 216 151
4 60 224 122
4 61 35 207
4 62 255 33
4 63 54 91
4 64 56 256
4 65 222 25
4 66 146 167
4 67 83 193
4 68 229 129
4 69 106 212
4 70 32 242
4 71 0 116
4 72 34 259
4 73 140 131
4 74 0 280
4 75 11 246
4 76 0 255
4 77 17 30
4 78 259 105
4 79 255 131
4 80 234 181
4 81 0 6
4 82 178 215
4 83 0 153
4 84 142 193
4 85 136 209
4 86 0 258
4 87 0 85
4 88 83 262
4 89 0 29
4 90 0 189
4 91 110 206
4 92 98 167
4 93 87 149
4 94 16 252
4 95 0 232
4 96 303 116
4 97 0 131
4 98 320 90
4 99 0 125
4 100 154 247
4 101 175 211
4 102 172 128
4 103 147 136
4 104 0 43
4 105 12 213
4 106 158 219
4 107 0 148
4 108 0 217
4 109 216 75
4 110 106 200
4 111 0 62
4 112 130 238
4 113 206 132
4 114 86 125
4 115 13 132
4 116 0 128
4 117 14 221
4 118 95 120
4 119 187 174
5 0 44 248
5 1 0 213
5 2 0 85
5 3 55 239
5 4 65 131
5 6 108 95
5 7 101 67
5 8 41 127
5 9 0 49
5 10 0 154
5 11 9 205
5 12 0 130
5 13 264 121
5 14 0 68
5 15 0 49
5 16 71 206
5 17 0 84
5 18 77 100
5 19 26 138
5 20 0 273
5 21 149 206
5 22 123 142
5 23 203 46
5 24 86 186
5 25 321 107
5 26 88 176
5 27 306 83
5 28 30 160
5 29 0 123
5 30 0 227
5 31 87 190
5 32 26 214
5 33 0 226
5 34 218 94
5 35 291 52
5 36 213 201
5 37 6 187
5 38 310 117
5 39 292 57
5 40 206 126
5 41 133 82
5 42 149 213
5 43 183 116
5 44 90 115
5 45 35 117
5 46 165 197
5 47 0 173
5 48 178 137
5 49 113 20
5 50 0 63
5 51 0 18
5 52 139 65
5 53 41 249
5 54 119 54
5 55 113 159
5 56 290 95
5 57 250 127
5 58 96 198
5 59 197 94
5 60 137 120
5 61 284 81
5 62 0 151
5 63 31 179
5 64 218 196
5 65 0 120
5 66 16 95
5 67 0 168
5 68 0 181
5 69 0 188
5 70 187 120
5 71 199 150
5 72 191 191
5 73 96 19
5 74 146 162
5 75 0 129
5 76 0 162
5 77 0 120
5 78 294 28
5 79 50 193
5 80 275 50
5 81 240 127
5 82 0 99
5 83 66 54
5 84 114 77
5 85 4 183
5 86 7 208
5 87 163 49
5 88 235 178
5 89 128 159
5 90 0 71
5 91 0 193
5 92 0 67
5 93 328 74
5 94 0 255
5 95 278 129
5 96 35 222
5 97 312 60
5 98 194 87
5 99 158 25
5 100 103 238
5 101 0 185
5 102 251 72
5 103 0 20
5 104 78 93
5 105 0 128
5 106 0 118
5 107 0 20
5 108 125 107
5 109 177 68
5 110 223 158
5 111 149 175
5 112 59 200
5 113 64 28
5 114 25 84
5 115 281 84
5 116 223 36
5 117 175 146
5 118 109 209
5 119 0 186
6 0 37 320
6 1 297 118
6 2 224 179
6 3 0 258
6 4 47 216
6 5 286 95
6 7 246 36
6 8 127 63
6 9 153 128
6 10 0 102
6 11 112 195
6 12 0 43
6 13 134 43
6 14 0 127
6 15 0 131
6 16 0 185
6 17 0 167
6 18 147 69
6 19 48 119
6 20 99 258
6 21 0 223
6 22 0 81
6 23 235 140
6 24 95 95
6 25 64 196
6 26 164 168
6 27 120 169
6 28 5 244
6 29 41 203
6 30 58 259
6 31 270 101
6 32 96 183
6 33 71 231
6 34 0 185
6 35 211 142
6 36 144 259
6 37 0 264
6 38 0 160
6 39 30 148
6 40 16 205
6 41 99 177
6 42 0 188
6 43 61 161
6 44 184 107
6 45 45 195
6 46 59 105
6 47 258 162
6 48 225 77
6 49 76 90
6 50 225 121
6 51 0 81
6 52 258 130
6 53 40 239
6 54 36 55
6 55 0 114
6 56 127 45
6 57 145 126
6 58 59 263
6 59 0 173
6 60 278 149
6 61 380 20
6 62 0 227
6 63 25 236
6 64 86 142
6 65 227 199
6 66 143 82
6 67 52 155
6 68 0 217
6 69 72 169
6 70 19 26
6 71 19 187
6 72 192 131
6 73 48 87
6 74 76 67
6 75 170 34
6 76 189 84
6 77 149 197
6 78 0 115
6 79 14 233
6 80 62 58
6 81 0 213
6 82 100 12
6 83 270 65
6 84 0 24
6 85 0 163
6 86 159 162
6 87 271 143
6 88 230 107
6 89 7 245
6 90 0 27
6 91 0 182
6 92 68 130
6 93 218 152
6 94 66 242
6 95 0 50
6 96 0 283
6 97 0 92
6 98 91 181
6 99 16 116
6 100 20 218
6 101 162 166
6 102 0 159
6 103 0 82
6 104 9 184
6 105 4 72
6 106 214 47
6 107 195 76
6 108 375 27
6 109 155 142
6 110 13 134
6 111 0 246
6 112 96 165
6 113 0 115
6 114 77 112
6 115 26 170
6 116 196 88
6 117 0 95
6 118 168 260
6 119 185 195
7 0 12 284
7 1 28 151
7 2 39 152
7 3 91 229
7 4 101 180
7 5 256 67
7 6 213 36
7 8 0 63
7 9 0 109
7 10 284 96
7 11 57 174
7 12 0 63
7 13 277 53
7 14 75 116
7 15 84 97
7 16 127 168
7 17 0 131
7 18 380 48
7 19 0 98
7 20 37 240
7 21 0 194
7 22 44 80
7 23 158 113
7 24 136 120
7 25 60 161
7 26 0 145
7 27 0 148
7 28 0 208
7 29 94 167
7 30 0 227
7 31 0 122
7 32 17 169
7 33 164 206
7 34 0 161
7 35 112 118
7 36 74 223
7 37 0 228
7 38 0 125
7 39 0 116
7 40 139 168
7 41 106 146
7 42 0 172
7 43 0 126
7 44 160 81
7 45 0 158
7 46 41 131
7 47 60 140
7 48 0 75
7 49 355 69
7 50 0 109
7 51 0 50
7 52 253 93
7 53 57 219
7 54 0 49
7 55 0 105
7 56 300 31
7 57 20 99
7 58 130 226
7 59 227 156
7 60 0 116
7 61 200 36
7 62 30 191
7 63 72 201
7 64 0 139
7 65 231 163
7 66 0 55
7 67 0 133
7 68 0 184
7 69 0 151
7 70 244 62
7 71 168 153
7 72 0 131
7 73 196 55
7 74 151 100
7 75 350 66
7 76 0 96
7 77 0 161
7 78 141 82
7 79 101 200
7 80 41 50
7 81 0 178
7 82 177 35
7 83 293 28
7 84 77 13
7 85 12 144
7 86 0 155
7 87 0 112
7 88 0 114
7 89 0 209
7 90 0 10
7 91 158 161
7 92 111 118
7 93 179 134
7 94 54 223
7 95 0 62
7 96 0 247
7 97 325 56
7 98 82 153
7 99 252 91
7 100 190 201
7 101 29 147
7 102 268 137
7 103 236 50
7 104 173 150
7 105 7 66
7 106 103 51
7 107 17 49
7 108 0 40
7 109 0 106
7 110 105 116
7 111 0 210
7 112 257 153
7 113 260 92
7 114 252 77
7 115 25 149
7 116 253 53
7 117 0 88
7 118 56 225
7 119 91 168
8 0 94 305
8 1 225 121
8 2 71 211
8 3 174 211
8 4 0 219
8 5 273 127
8 6 149 63
8 7 301 63
8 9 133 171
8 10 197 39
8 11 190 139
8 12 0 36
8 13 311 22
8 14 46 178
8 15 277 144
8 16 132 126
8 17 40 173
8 18 147 37
8 19 0 68
8 20 9 198
8 21 0 177
8 22 345 18
8 23 44 173
8 24 248 76
8 25 149 205
8 26 0 115
8 27 0 210
8 28 156 245
8 29 192 202
8 30 87 218
8 31 31 72
8 32 131 121
8 33 21 180
8 34 52 221
8 35 231 179
8 36 183 236
8 37 0 256
8 38 188 138
8 39 76 167
8 40 96 203
8 41 218 200
8 42 179 127
8 43 0 140
8 44 297 68
8 45 0 193
8 46 302 87
8 47 163 108
8 48 11 14
8 49 250 132
8 50 0 172
8 51 248 109
8 52 0 130
8 53 99 181
8 54 0 108
8 55 140 52
8 56 0 32
8 57 34 84
8 58 111 244
8 59 169 218
8 60 0 121
8 61 232 81
8 62 75 221
8 63 139 214
8 64 240 79
8 65 168 198
8 66 276 54
8 67 0 101
8 68 150 183
8 69 72 111
8 70 191 71
8 71 36 156
8 72 22 69
8 73 100 112
8 74 219 81
8 75 346 57
8 76 39 37
8 77 204 194
8 78 0 135
8 79 125 199
